measurement_id,record_id,property,value_canonical,unit_canonical,source_file,source_sheet,source_row,material_family,form_factor,comparison_scope,source_citation_class,evidence_tier,comparison_note
meas_12bfcb06ac7f,rec_e666a7ee6815,specific_electrical_conductivity,658.2278481012657,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,442,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_20513bafd03e,rec_dec9d63f5d02,density,1800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,443,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_db8be268a2df,rec_dec9d63f5d02,specific_volume,0.0005555555555555556,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,443,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0589b735db06,rec_dec9d63f5d02,electrical_conductivity,270000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,443,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e0f1d1f0a6d0,rec_dec9d63f5d02,specific_electrical_conductivity,150.0,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,443,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0643f2f87047,rec_aaeb3e10a7c1,density,500.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,444,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_9cb5986b3c6f,rec_aaeb3e10a7c1,specific_volume,0.002,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,444,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c8b918ee12f7,rec_aaeb3e10a7c1,electrical_conductivity,55000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,444,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2faaca399772,rec_aaeb3e10a7c1,specific_electrical_conductivity,110.0,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,444,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f68bb6845e1b,rec_e2ede6addeaa,density,60.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b43ead68f655,rec_e2ede6addeaa,specific_volume,0.01666666666666667,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0c9d470976b2,rec_e2ede6addeaa,electrical_conductivity,1400.0,S/m,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_08529b3b4385,rec_e2ede6addeaa,specific_electrical_conductivity,23.333333333333336,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_5d5c0e600f2b,rec_e2ede6addeaa,thermal_conductivity,1.2,W/m/K,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0efbbf49a856,rec_e2ede6addeaa,specific_thermal_conductivity,0.02,W m^2/K/kg,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f98e9acb8cf7,rec_e2ede6addeaa,g_d_ratio,1.6,ratio,20210409_Metaanalysis_database.xlsx,Main,445,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_90bd9e3fa2e7,rec_21bbff7b3303,density,482.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,446,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a1a466fded8f,rec_21bbff7b3303,specific_volume,0.0020746887966804984,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,446,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_afb2416f01f5,rec_21bbff7b3303,electrical_conductivity,70000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,446,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c8133be04fab,rec_21bbff7b3303,specific_electrical_conductivity,145.22821576763488,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,446,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_88a78b578a9f,rec_5f6a550d185f,density,482.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,447,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_06b2def6de66,rec_5f6a550d185f,specific_volume,0.0020746887966804984,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,447,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_7a851daa31cd,rec_5f6a550d185f,electrical_conductivity,140.0,S/m,20210409_Metaanalysis_database.xlsx,Main,447,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_99dc0e1309ed,rec_5f6a550d185f,specific_electrical_conductivity,0.29045643153526973,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,447,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e2fb1cd2e3a3,rec_5f6a550d185f,g_d_ratio,20.0,ratio,20210409_Metaanalysis_database.xlsx,Main,447,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_204281f55ad8,rec_5eac92ca29fb,density,1500.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,448,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_1c484db53314,rec_5eac92ca29fb,specific_volume,0.0006666666666666666,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,448,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c53890493a91,rec_5eac92ca29fb,diameter,5e-10,m,20210409_Metaanalysis_database.xlsx,Main,448,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_50f8b46bbead,rec_b76d99a2d0ba,density,1000.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,449,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_78c474d18d9c,rec_b76d99a2d0ba,specific_volume,0.001,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,449,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a655cb70dfe6,rec_b76d99a2d0ba,diameter,1.2999999999999999e-09,m,20210409_Metaanalysis_database.xlsx,Main,449,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_05033ce9fe38,rec_e3d9ba8193e1,tensile_strength,303000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,450,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_3b9ef27bf2b6,rec_e3d9ba8193e1,electrical_conductivity,35000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,450,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e366efa719e8,rec_f4abaec8731d,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,451,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_567b9327559a,rec_f4abaec8731d,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,451,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a9839ab938bf,rec_f4abaec8731d,diameter,6e-06,m,20210409_Metaanalysis_database.xlsx,Main,451,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_9d402c420ac7,rec_f4abaec8731d,specific_strength,396604.938271605,N m/kg,20210409_Metaanalysis_database.xlsx,Main,451,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_37ff57b3c975,rec_f4abaec8731d,tensile_strength,317283950.617284,Pa,20210409_Metaanalysis_database.xlsx,Main,451,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c3791abecd46,rec_8241308d7afd,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,452,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e2a46879afc5,rec_8241308d7afd,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,452,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a1f5fc9cd64a,rec_8241308d7afd,diameter,6e-06,m,20210409_Metaanalysis_database.xlsx,Main,452,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a2ec6f60cd88,rec_8241308d7afd,specific_strength,455246.91358024627,N m/kg,20210409_Metaanalysis_database.xlsx,Main,452,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a5c2573f6c2d,rec_8241308d7afd,tensile_strength,364197530.86419696,Pa,20210409_Metaanalysis_database.xlsx,Main,452,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c43de285aa85,rec_0400bb2b4046,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,453,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a7ec728d0067,rec_0400bb2b4046,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,453,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_fc1091c0b4e6,rec_0400bb2b4046,diameter,6e-06,m,20210409_Metaanalysis_database.xlsx,Main,453,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_97d655c13945,rec_0400bb2b4046,specific_strength,537037.0370370363,N m/kg,20210409_Metaanalysis_database.xlsx,Main,453,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c20919de65d5,rec_0400bb2b4046,tensile_strength,429629629.62962896,Pa,20210409_Metaanalysis_database.xlsx,Main,453,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_557b45b9d233,rec_45d49f921b6f,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,454,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c9ef9f15e972,rec_45d49f921b6f,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,454,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_d41654fa16ea,rec_45d49f921b6f,diameter,4.7191011235955e-06,m,20210409_Metaanalysis_database.xlsx,Main,454,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2dbd690effc5,rec_45d49f921b6f,specific_strength,537634.4086021499,N m/kg,20210409_Metaanalysis_database.xlsx,Main,454,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f087167be9d4,rec_45d49f921b6f,tensile_strength,430107526.88172,Pa,20210409_Metaanalysis_database.xlsx,Main,454,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_eac45c3426d0,rec_2f26ca55c0d4,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,455,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_da3429f261a1,rec_2f26ca55c0d4,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,455,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_6a4e32a27e27,rec_2f26ca55c0d4,diameter,9.887640449438199e-06,m,20210409_Metaanalysis_database.xlsx,Main,455,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_31f0ea0b8f71,rec_2f26ca55c0d4,specific_strength,482526.88172043,N m/kg,20210409_Metaanalysis_database.xlsx,Main,455,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b5e25e3d419d,rec_2f26ca55c0d4,tensile_strength,386021505.376344,Pa,20210409_Metaanalysis_database.xlsx,Main,455,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_34bb43372bb3,rec_909bb1d3691b,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,456,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_1e80c205bce6,rec_909bb1d3691b,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,456,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e836d0fd21bc,rec_909bb1d3691b,diameter,1.5056179775280899e-05,m,20210409_Metaanalysis_database.xlsx,Main,456,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_bd94e3cb6737,rec_909bb1d3691b,specific_strength,475806.4516129025,N m/kg,20210409_Metaanalysis_database.xlsx,Main,456,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_38d779a69587,rec_909bb1d3691b,tensile_strength,380645161.290322,Pa,20210409_Metaanalysis_database.xlsx,Main,456,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_872de3badae7,rec_1346cfe8f374,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,457,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_a2b89786b161,rec_1346cfe8f374,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,457,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_efbfe1f6bde6,rec_1346cfe8f374,diameter,2.49438202247191e-05,m,20210409_Metaanalysis_database.xlsx,Main,457,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_03329d50bff3,rec_1346cfe8f374,specific_strength,436827.95698924625,N m/kg,20210409_Metaanalysis_database.xlsx,Main,457,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_9c1f3a97631a,rec_1346cfe8f374,tensile_strength,349462365.591397,Pa,20210409_Metaanalysis_database.xlsx,Main,457,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_6841d52f511a,rec_beb94082b695,density,800.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,458,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f0abaf40352b,rec_beb94082b695,specific_volume,0.00125,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,458,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b68fe472b148,rec_beb94082b695,diameter,3.98876404494382e-05,m,20210409_Metaanalysis_database.xlsx,Main,458,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_fe14d99bea4f,rec_beb94082b695,specific_strength,311827.95698924625,N m/kg,20210409_Metaanalysis_database.xlsx,Main,458,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
